GEOID,NAME,ttl_ppE,ttl_ppM,ttl_nrE,ttl_nrM,undrg_E,undrg_M,grd_ppE,grd_ppM,totalenrol,totalenr_1,difference,Census Tract,County
"24025301301","Census Tract 3013.01, Harford County, Maryland",3753.000000000000000,347.000000000000000,688.000000000000000,169.000000000000000,213.000000000000000,81.000000000000000,46.000000000000000,45.000000000000000,"259","277","-18",Census Tract 3013.01, Harford County
"24013501001","Census Tract 5010.01, Carroll County, Maryland",4369.000000000000000,270.000000000000000,1383.000000000000000,218.000000000000000,183.000000000000000,91.000000000000000,41.000000000000000,46.000000000000000,"224","311","-87",Census Tract 5010.01, Carroll County
"24043011202","Census Tract 112.02, Washington County, Maryland",4478.000000000000000,411.000000000000000,1341.000000000000000,251.000000000000000,218.000000000000000,91.000000000000000,81.000000000000000,47.000000000000000,"299","280","19",Census Tract 112.02, Washington County
"24510080800","Census Tract 808, Baltimore city, Maryland",1501.000000000000000,307.000000000000000,724.000000000000000,173.000000000000000,14.000000000000000,23.000000000000000,19.000000000000000,22.000000000000000,"33","43","-10",Census Tract 808, Baltimore city
"24031704000","Census Tract 7040, Montgomery County, Maryland",6009.000000000000000,659.000000000000000,1673.000000000000000,426.000000000000000,246.000000000000000,161.000000000000000,133.000000000000000,84.000000000000000,"379","580","-201",Census Tract 7040, Montgomery County
"24031701212","Census Tract 7012.12, Montgomery County, Maryland",2597.000000000000000,172.000000000000000,641.000000000000000,102.000000000000000,139.000000000000000,49.000000000000000,37.000000000000000,25.000000000000000,"176","168","8",Census Tract 7012.12, Montgomery County
"24011955302","Census Tract 9553.02, Caroline County, Maryland",3039.000000000000000,296.000000000000000,615.000000000000000,144.000000000000000,73.000000000000000,61.000000000000000,25.000000000000000,30.000000000000000,"98","72","26",Census Tract 9553.02, Caroline County
"24031700710","Census Tract 7007.10, Montgomery County, Maryland",6812.000000000000000,611.000000000000000,1814.000000000000000,339.000000000000000,477.000000000000000,186.000000000000000,56.000000000000000,50.000000000000000,"533","575","-42",Census Tract 7007.10, Montgomery County
"24003730203","Census Tract 7302.03, Anne Arundel County, Maryland",5092.000000000000000,452.000000000000000,1264.000000000000000,341.000000000000000,285.000000000000000,151.000000000000000,131.000000000000000,103.000000000000000,"416","364","52",Census Tract 7302.03, Anne Arundel County
"24003751400","Census Tract 7514, Anne Arundel County, Maryland",3878.000000000000000,276.000000000000000,915.000000000000000,187.000000000000000,306.000000000000000,133.000000000000000,53.000000000000000,50.000000000000000,"359","265","94",Census Tract 7514, Anne Arundel County
"24031704200","Census Tract 7042, Montgomery County, Maryland",2044.000000000000000,143.000000000000000,639.000000000000000,104.000000000000000,136.000000000000000,61.000000000000000,35.000000000000000,22.000000000000000,"171","87","84",Census Tract 7042, Montgomery County
"24031700103","Census Tract 7001.03, Montgomery County, Maryland",5158.000000000000000,233.000000000000000,1228.000000000000000,148.000000000000000,285.000000000000000,85.000000000000000,87.000000000000000,58.000000000000000,"372","644","-272",Census Tract 7001.03, Montgomery County
"24031701315","Census Tract 7013.15, Montgomery County, Maryland",4235.000000000000000,248.000000000000000,1127.000000000000000,199.000000000000000,213.000000000000000,105.000000000000000,109.000000000000000,58.000000000000000,"322","607","-285",Census Tract 7013.15, Montgomery County
"24031704401","Census Tract 7044.01, Montgomery County, Maryland",3061.000000000000000,203.000000000000000,635.000000000000000,97.000000000000000,69.000000000000000,46.000000000000000,33.000000000000000,27.000000000000000,"102","155","-53",Census Tract 7044.01, Montgomery County
"24031705300","Census Tract 7053, Montgomery County, Maryland",1842.000000000000000,84.000000000000000,521.000000000000000,50.000000000000000,41.000000000000000,20.000000000000000,17.000000000000000,13.000000000000000,"58","117","-59",Census Tract 7053, Montgomery County
"24033805801","Census Tract 8058.01, Prince George's County, Maryland",4385.000000000000000,461.000000000000000,1119.000000000000000,324.000000000000000,261.000000000000000,147.000000000000000,99.000000000000000,81.000000000000000,"360","213","147",Census Tract 8058.01, Prince George's County
"24033806000","Census Tract 8060, Prince George's County, Maryland",4935.000000000000000,409.000000000000000,1402.000000000000000,265.000000000000000,203.000000000000000,109.000000000000000,50.000000000000000,41.000000000000000,"253","520","-267",Census Tract 8060, Prince George's County
"24033803100","Census Tract 8031, Prince George's County, Maryland",2457.000000000000000,267.000000000000000,580.000000000000000,174.000000000000000,122.000000000000000,63.000000000000000,36.000000000000000,31.000000000000000,"158","202","-44",Census Tract 8031, Prince George's County
"24033800515","Census Tract 8005.15, Prince George's County, Maryland",4497.000000000000000,311.000000000000000,1188.000000000000000,245.000000000000000,234.000000000000000,127.000000000000000,224.000000000000000,103.000000000000000,"458","388","70",Census Tract 8005.15, Prince George's County
"24510270804","Census Tract 2708.04, Baltimore city, Maryland",2950.000000000000000,363.000000000000000,511.000000000000000,242.000000000000000,233.000000000000000,183.000000000000000,44.000000000000000,36.000000000000000,"277","238","39",Census Tract 2708.04, Baltimore city
"24031702000","Census Tract 7020, Montgomery County, Maryland",5154.000000000000000,545.000000000000000,1616.000000000000000,274.000000000000000,261.000000000000000,117.000000000000000,55.000000000000000,42.000000000000000,"316","432","-116",Census Tract 7020, Montgomery County
"24021752001","Census Tract 7520.01, Frederick County, Maryland",4814.000000000000000,229.000000000000000,1394.000000000000000,217.000000000000000,258.000000000000000,104.000000000000000,117.000000000000000,63.000000000000000,"375","388","-13",Census Tract 7520.01, Frederick County
"24025306100","Census Tract 3061, Harford County, Maryland",4126.000000000000000,267.000000000000000,878.000000000000000,166.000000000000000,119.000000000000000,78.000000000000000,99.000000000000000,59.000000000000000,"218","191","27",Census Tract 3061, Harford County
"24025306200","Census Tract 3062, Harford County, Maryland",2026.000000000000000,212.000000000000000,303.000000000000000,97.000000000000000,57.000000000000000,48.000000000000000,0.000000000000000,12.000000000000000,"57","68","-11",Census Tract 3062, Harford County
"24003702206","Census Tract 7022.06, Anne Arundel County, Maryland",6924.000000000000000,445.000000000000000,2264.000000000000000,324.000000000000000,501.000000000000000,206.000000000000000,230.000000000000000,110.000000000000000,"731","558","173",Census Tract 7022.06, Anne Arundel County
"24031700817","Census Tract 7008.17, Montgomery County, Maryland",7476.000000000000000,620.000000000000000,1604.000000000000000,322.000000000000000,427.000000000000000,156.000000000000000,306.000000000000000,129.000000000000000,"733","448","285",Census Tract 7008.17, Montgomery County
"24031701002","Census Tract 7010.02, Montgomery County, Maryland",3806.000000000000000,239.000000000000000,870.000000000000000,163.000000000000000,59.000000000000000,47.000000000000000,79.000000000000000,54.000000000000000,"138","126","12",Census Tract 7010.02, Montgomery County
"24031701900","Census Tract 7019, Montgomery County, Maryland",3175.000000000000000,392.000000000000000,845.000000000000000,176.000000000000000,206.000000000000000,151.000000000000000,63.000000000000000,45.000000000000000,"269","352","-83",Census Tract 7019, Montgomery County
"24510250203","Census Tract 2502.03, Baltimore city, Maryland",1815.000000000000000,202.000000000000000,554.000000000000000,101.000000000000000,78.000000000000000,44.000000000000000,26.000000000000000,23.000000000000000,"104","187","-83",Census Tract 2502.03, Baltimore city
"24510260201","Census Tract 2602.01, Baltimore city, Maryland",5769.000000000000000,542.000000000000000,1448.000000000000000,357.000000000000000,381.000000000000000,242.000000000000000,55.000000000000000,87.000000000000000,"436","505","-69",Census Tract 2602.01, Baltimore city
"24033800518","Census Tract 8005.18, Prince George's County, Maryland",3790.000000000000000,291.000000000000000,1042.000000000000000,166.000000000000000,145.000000000000000,59.000000000000000,47.000000000000000,48.000000000000000,"192","264","-72",Census Tract 8005.18, Prince George's County
"24510271400","Census Tract 2714, Baltimore city, Maryland",3863.000000000000000,370.000000000000000,1383.000000000000000,281.000000000000000,381.000000000000000,191.000000000000000,333.000000000000000,176.000000000000000,"714","537","177",Census Tract 2714, Baltimore city
"24003706401","Census Tract 7064.01, Anne Arundel County, Maryland",6669.000000000000000,636.000000000000000,1705.000000000000000,414.000000000000000,143.000000000000000,85.000000000000000,111.000000000000000,83.000000000000000,"254","281","-27",Census Tract 7064.01, Anne Arundel County
"24005492102","Census Tract 4921.02, Baltimore County, Maryland",1966.000000000000000,191.000000000000000,421.000000000000000,126.000000000000000,70.000000000000000,34.000000000000000,51.000000000000000,32.000000000000000,"121","165","-44",Census Tract 4921.02, Baltimore County
"24001000800","Census Tract 8, Allegany County, Maryland",1935.000000000000000,217.000000000000000,460.000000000000000,102.000000000000000,78.000000000000000,51.000000000000000,4.000000000000000,7.000000000000000,"82","76","6",Census Tract 8, Allegany County
"24001001401","Census Tract 14.01, Allegany County, Maryland",3737.000000000000000,269.000000000000000,668.000000000000000,168.000000000000000,180.000000000000000,90.000000000000000,71.000000000000000,61.000000000000000,"251","273","-22",Census Tract 14.01, Allegany County
"24005407001","Census Tract 4070.01, Baltimore County, Maryland",3006.000000000000000,141.000000000000000,552.000000000000000,126.000000000000000,99.000000000000000,56.000000000000000,6.000000000000000,10.000000000000000,"105","152","-47",Census Tract 4070.01, Baltimore County
"24005404402","Census Tract 4044.02, Baltimore County, Maryland",6229.000000000000000,465.000000000000000,1866.000000000000000,323.000000000000000,281.000000000000000,148.000000000000000,232.000000000000000,116.000000000000000,"513","543","-30",Census Tract 4044.02, Baltimore County
"24017851400","Census Tract 8514, Charles County, Maryland",8300.000000000000000,558.000000000000000,2074.000000000000000,329.000000000000000,405.000000000000000,164.000000000000000,122.000000000000000,90.000000000000000,"527","553","-26",Census Tract 8514, Charles County
"24017850300","Census Tract 8503, Charles County, Maryland",1814.000000000000000,212.000000000000000,415.000000000000000,137.000000000000000,91.000000000000000,57.000000000000000,0.000000000000000,12.000000000000000,"91","111","-20",Census Tract 8503, Charles County
"24017850904","Census Tract 8509.04, Charles County, Maryland",9675.000000000000000,542.000000000000000,3154.000000000000000,437.000000000000000,580.000000000000000,156.000000000000000,391.000000000000000,249.000000000000000,"971","514","457",Census Tract 8509.04, Charles County
"24005440100","Census Tract 4401, Baltimore County, Maryland",4385.000000000000000,227.000000000000000,1004.000000000000000,137.000000000000000,193.000000000000000,71.000000000000000,87.000000000000000,46.000000000000000,"280","337","-57",Census Tract 4401, Baltimore County
"24510260402","Census Tract 2604.02, Baltimore city, Maryland",3084.000000000000000,460.000000000000000,1021.000000000000000,326.000000000000000,143.000000000000000,83.000000000000000,70.000000000000000,59.000000000000000,"213","219","-6",Census Tract 2604.02, Baltimore city
"24003751700","Census Tract 7517, Anne Arundel County, Maryland",2728.000000000000000,176.000000000000000,702.000000000000000,108.000000000000000,113.000000000000000,62.000000000000000,28.000000000000000,28.000000000000000,"141","153","-12",Census Tract 7517, Anne Arundel County
"24005451300","Census Tract 4513, Baltimore County, Maryland",3654.000000000000000,403.000000000000000,1012.000000000000000,201.000000000000000,131.000000000000000,85.000000000000000,29.000000000000000,29.000000000000000,"160","170","-10",Census Tract 4513, Baltimore County
"24005420600","Census Tract 4206, Baltimore County, Maryland",3925.000000000000000,543.000000000000000,941.000000000000000,263.000000000000000,179.000000000000000,109.000000000000000,57.000000000000000,53.000000000000000,"236","252","-16",Census Tract 4206, Baltimore County
"24510260605","Census Tract 2606.05, Baltimore city, Maryland",4568.000000000000000,694.000000000000000,1110.000000000000000,273.000000000000000,95.000000000000000,80.000000000000000,60.000000000000000,61.000000000000000,"155","263","-108",Census Tract 2606.05, Baltimore city
"24003751600","Census Tract 7516, Anne Arundel County, Maryland",5172.000000000000000,420.000000000000000,536.000000000000000,111.000000000000000,97.000000000000000,70.000000000000000,63.000000000000000,49.000000000000000,"160","142","18",Census Tract 7516, Anne Arundel County
"24003701400","Census Tract 7014, Anne Arundel County, Maryland",3653.000000000000000,295.000000000000000,907.000000000000000,152.000000000000000,117.000000000000000,76.000000000000000,54.000000000000000,35.000000000000000,"171","104","67",Census Tract 7014, Anne Arundel County
"24031701211","Census Tract 7012.11, Montgomery County, Maryland",6638.000000000000000,516.000000000000000,1893.000000000000000,461.000000000000000,597.000000000000000,301.000000000000000,48.000000000000000,43.000000000000000,"645","686","-41",Census Tract 7012.11, Montgomery County
"24031700500","Census Tract 7005, Montgomery County, Maryland",6446.000000000000000,294.000000000000000,1919.000000000000000,291.000000000000000,449.000000000000000,173.000000000000000,108.000000000000000,77.000000000000000,"557","406","151",Census Tract 7005, Montgomery County
"24003707001","Census Tract 7070.01, Anne Arundel County, Maryland",5534.000000000000000,422.000000000000000,1343.000000000000000,220.000000000000000,272.000000000000000,132.000000000000000,159.000000000000000,91.000000000000000,"431","402","29",Census Tract 7070.01, Anne Arundel County
"24003741000","Census Tract 7410, Anne Arundel County, Maryland",2540.000000000000000,207.000000000000000,733.000000000000000,170.000000000000000,175.000000000000000,79.000000000000000,19.000000000000000,20.000000000000000,"194","148","46",Census Tract 7410, Anne Arundel County
"24031700101","Census Tract 7001.01, Montgomery County, Maryland",4428.000000000000000,310.000000000000000,1060.000000000000000,222.000000000000000,228.000000000000000,75.000000000000000,135.000000000000000,88.000000000000000,"363","269","94",Census Tract 7001.01, Montgomery County
"24510270200","Census Tract 2702, Baltimore city, Maryland",1822.000000000000000,223.000000000000000,351.000000000000000,84.000000000000000,52.000000000000000,34.000000000000000,51.000000000000000,38.000000000000000,"103","111","-8",Census Tract 2702, Baltimore city
"24031703220","Census Tract 7032.20, Montgomery County, Maryland",5427.000000000000000,410.000000000000000,1374.000000000000000,261.000000000000000,248.000000000000000,118.000000000000000,5.000000000000000,9.000000000000000,"253","521","-268",Census Tract 7032.20, Montgomery County
"24015030906","Census Tract 309.06, Cecil County, Maryland",9547.000000000000000,659.000000000000000,2450.000000000000000,409.000000000000000,670.000000000000000,314.000000000000000,134.000000000000000,75.000000000000000,"804","562","242",Census Tract 309.06, Cecil County
"24015031400","Census Tract 314, Cecil County, Maryland",3818.000000000000000,322.000000000000000,835.000000000000000,171.000000000000000,156.000000000000000,71.000000000000000,11.000000000000000,19.000000000000000,"167","250","-83",Census Tract 314, Cecil County
"24015031201","Census Tract 312.01, Cecil County, Maryland",5836.000000000000000,602.000000000000000,1475.000000000000000,328.000000000000000,350.000000000000000,127.000000000000000,13.000000000000000,13.000000000000000,"363","382","-19",Census Tract 312.01, Cecil County
"24015031301","Census Tract 313.01, Cecil County, Maryland",3337.000000000000000,261.000000000000000,815.000000000000000,123.000000000000000,84.000000000000000,43.000000000000000,46.000000000000000,45.000000000000000,"130","167","-37",Census Tract 313.01, Cecil County
"24031700717","Census Tract 7007.17, Montgomery County, Maryland",6970.000000000000000,446.000000000000000,1784.000000000000000,382.000000000000000,466.000000000000000,195.000000000000000,14.000000000000000,23.000000000000000,"480","448","32",Census Tract 7007.17, Montgomery County
"24005451402","Census Tract 4514.02, Baltimore County, Maryland",4285.000000000000000,759.000000000000000,1160.000000000000000,460.000000000000000,159.000000000000000,96.000000000000000,127.000000000000000,89.000000000000000,"286","336","-50",Census Tract 4514.02, Baltimore County
"24003706101","Census Tract 7061.01, Anne Arundel County, Maryland",3633.000000000000000,305.000000000000000,1050.000000000000000,236.000000000000000,546.000000000000000,173.000000000000000,121.000000000000000,74.000000000000000,"667","689","-22",Census Tract 7061.01, Anne Arundel County
"24031703202","Census Tract 7032.02, Montgomery County, Maryland",6049.000000000000000,369.000000000000000,1538.000000000000000,241.000000000000000,306.000000000000000,120.000000000000000,126.000000000000000,76.000000000000000,"432","522","-90",Census Tract 7032.02, Montgomery County
"24027606907","Census Tract 6069.07, Howard County, Maryland",6102.000000000000000,507.000000000000000,1498.000000000000000,380.000000000000000,256.000000000000000,148.000000000000000,239.000000000000000,201.000000000000000,"495","658","-163",Census Tract 6069.07, Howard County
"24510271600","Census Tract 2716, Baltimore city, Maryland",3944.000000000000000,591.000000000000000,708.000000000000000,274.000000000000000,53.000000000000000,40.000000000000000,135.000000000000000,86.000000000000000,"188","346","-158",Census Tract 2716, Baltimore city
"24005411309","Census Tract 4113.09, Baltimore County, Maryland",8459.000000000000000,408.000000000000000,2192.000000000000000,235.000000000000000,313.000000000000000,106.000000000000000,127.000000000000000,91.000000000000000,"440","541","-101",Census Tract 4113.09, Baltimore County
"24035810800","Census Tract 8108, Queen Anne's County, Maryland",5714.000000000000000,476.000000000000000,1480.000000000000000,243.000000000000000,283.000000000000000,134.000000000000000,146.000000000000000,119.000000000000000,"429","250","179",Census Tract 8108, Queen Anne's County
"24005400400","Census Tract 4004, Baltimore County, Maryland",5573.000000000000000,360.000000000000000,1502.000000000000000,355.000000000000000,338.000000000000000,160.000000000000000,157.000000000000000,140.000000000000000,"495","460","35",Census Tract 4004, Baltimore County
"24005402202","Census Tract 4022.02, Baltimore County, Maryland",1501.000000000000000,98.000000000000000,269.000000000000000,72.000000000000000,73.000000000000000,40.000000000000000,21.000000000000000,15.000000000000000,"94","112","-18",Census Tract 4022.02, Baltimore County
"24041960700","Census Tract 9607, Talbot County, Maryland",3492.000000000000000,230.000000000000000,556.000000000000000,154.000000000000000,31.000000000000000,36.000000000000000,21.000000000000000,25.000000000000000,"52","94","-42",Census Tract 9607, Talbot County
"24031700711","Census Tract 7007.11, Montgomery County, Maryland",6118.000000000000000,381.000000000000000,1608.000000000000000,282.000000000000000,250.000000000000000,100.000000000000000,92.000000000000000,62.000000000000000,"342","417","-75",Census Tract 7007.11, Montgomery County
"24021772200","Census Tract 7722, Frederick County, Maryland",1422.000000000000000,184.000000000000000,260.000000000000000,105.000000000000000,68.000000000000000,47.000000000000000,53.000000000000000,46.000000000000000,"121","112","9",Census Tract 7722, Frederick County
"24510280403","Census Tract 2804.03, Baltimore city, Maryland",5074.000000000000000,899.000000000000000,1173.000000000000000,531.000000000000000,266.000000000000000,183.000000000000000,18.000000000000000,29.000000000000000,"284","524","-240",Census Tract 2804.03, Baltimore city
"24031700309","Census Tract 7003.09, Montgomery County, Maryland",5313.000000000000000,650.000000000000000,1795.000000000000000,374.000000000000000,569.000000000000000,222.000000000000000,135.000000000000000,102.000000000000000,"704","592","112",Census Tract 7003.09, Montgomery County
"24013505203","Census Tract 5052.03, Carroll County, Maryland",3763.000000000000000,313.000000000000000,1012.000000000000000,162.000000000000000,156.000000000000000,65.000000000000000,87.000000000000000,53.000000000000000,"243","172","71",Census Tract 5052.03, Carroll County
"24033800203","Census Tract 8002.03, Prince George's County, Maryland",4475.000000000000000,424.000000000000000,1219.000000000000000,240.000000000000000,220.000000000000000,77.000000000000000,135.000000000000000,65.000000000000000,"355","378","-23",Census Tract 8002.03, Prince George's County
"24033800206","Census Tract 8002.06, Prince George's County, Maryland",4035.000000000000000,235.000000000000000,1249.000000000000000,178.000000000000000,277.000000000000000,101.000000000000000,194.000000000000000,91.000000000000000,"471","339","132",Census Tract 8002.06, Prince George's County
"24033800215","Census Tract 8002.15, Prince George's County, Maryland",2631.000000000000000,374.000000000000000,1058.000000000000000,380.000000000000000,355.000000000000000,165.000000000000000,122.000000000000000,77.000000000000000,"477","158","319",Census Tract 8002.15, Prince George's County
"24031700615","Census Tract 7006.15, Montgomery County, Maryland",2933.000000000000000,123.000000000000000,910.000000000000000,97.000000000000000,111.000000000000000,44.000000000000000,69.000000000000000,39.000000000000000,"180","167","13",Census Tract 7006.15, Montgomery County
"24510280302","Census Tract 2803.02, Baltimore city, Maryland",2394.000000000000000,315.000000000000000,663.000000000000000,192.000000000000000,176.000000000000000,94.000000000000000,6.000000000000000,10.000000000000000,"182","83","99",Census Tract 2803.02, Baltimore city
"24005402307","Census Tract 4023.07, Baltimore County, Maryland",6046.000000000000000,661.000000000000000,1665.000000000000000,385.000000000000000,412.000000000000000,180.000000000000000,103.000000000000000,77.000000000000000,"515","561","-46",Census Tract 4023.07, Baltimore County
"24031701304","Census Tract 7013.04, Montgomery County, Maryland",5903.000000000000000,349.000000000000000,1567.000000000000000,210.000000000000000,188.000000000000000,98.000000000000000,79.000000000000000,58.000000000000000,"267","296","-29",Census Tract 7013.04, Montgomery County
"24027606904","Census Tract 6069.04, Howard County, Maryland",4446.000000000000000,379.000000000000000,1469.000000000000000,325.000000000000000,241.000000000000000,107.000000000000000,87.000000000000000,63.000000000000000,"328","603","-275",Census Tract 6069.04, Howard County
"24025301402","Census Tract 3014.02, Harford County, Maryland",2479.000000000000000,187.000000000000000,556.000000000000000,117.000000000000000,103.000000000000000,51.000000000000000,0.000000000000000,12.000000000000000,"103","150","-47",Census Tract 3014.02, Harford County
"24027601105","Census Tract 6011.05, Howard County, Maryland",4615.000000000000000,317.000000000000000,1571.000000000000000,221.000000000000000,317.000000000000000,156.000000000000000,108.000000000000000,116.000000000000000,"425","398","27",Census Tract 6011.05, Howard County
"24021773500","Census Tract 7735, Frederick County, Maryland",4343.000000000000000,324.000000000000000,1296.000000000000000,205.000000000000000,245.000000000000000,94.000000000000000,100.000000000000000,87.000000000000000,"345","419","-74",Census Tract 7735, Frederick County
"24005451802","Census Tract 4518.02, Baltimore County, Maryland",3734.000000000000000,226.000000000000000,475.000000000000000,123.000000000000000,127.000000000000000,60.000000000000000,18.000000000000000,19.000000000000000,"145","120","25",Census Tract 4518.02, Baltimore County
"24510180200","Census Tract 1802, Baltimore city, Maryland",930.000000000000000,152.000000000000000,189.000000000000000,69.000000000000000,70.000000000000000,31.000000000000000,23.000000000000000,22.000000000000000,"93","50","43",Census Tract 1802, Baltimore city
"24005451803","Census Tract 4518.03, Baltimore County, Maryland",4224.000000000000000,334.000000000000000,1074.000000000000000,187.000000000000000,257.000000000000000,90.000000000000000,142.000000000000000,58.000000000000000,"399","434","-35",Census Tract 4518.03, Baltimore County
"24031706005","Census Tract 7060.05, Montgomery County, Maryland",4354.000000000000000,315.000000000000000,1176.000000000000000,156.000000000000000,86.000000000000000,58.000000000000000,126.000000000000000,58.000000000000000,"212","383","-171",Census Tract 7060.05, Montgomery County
"24005451401","Census Tract 4514.01, Baltimore County, Maryland",3851.000000000000000,418.000000000000000,1424.000000000000000,225.000000000000000,343.000000000000000,173.000000000000000,148.000000000000000,98.000000000000000,"491","351","140",Census Tract 4514.01, Baltimore County
"24510130400","Census Tract 1304, Baltimore city, Maryland",2087.000000000000000,359.000000000000000,452.000000000000000,110.000000000000000,117.000000000000000,56.000000000000000,0.000000000000000,12.000000000000000,"117","173","-56",Census Tract 1304, Baltimore city
"24033800605","Census Tract 8006.05, Prince George's County, Maryland",4683.000000000000000,357.000000000000000,945.000000000000000,190.000000000000000,254.000000000000000,108.000000000000000,17.000000000000000,20.000000000000000,"271","271","0",Census Tract 8006.05, Prince George's County
"24033800705","Census Tract 8007.05, Prince George's County, Maryland",4039.000000000000000,319.000000000000000,979.000000000000000,214.000000000000000,248.000000000000000,98.000000000000000,111.000000000000000,74.000000000000000,"359","256","103",Census Tract 8007.05, Prince George's County
"24033801004","Census Tract 8010.04, Prince George's County, Maryland",4785.000000000000000,383.000000000000000,1350.000000000000000,227.000000000000000,243.000000000000000,117.000000000000000,73.000000000000000,54.000000000000000,"316","222","94",Census Tract 8010.04, Prince George's County
"24033801311","Census Tract 8013.11, Prince George's County, Maryland",6871.000000000000000,496.000000000000000,1600.000000000000000,371.000000000000000,396.000000000000000,194.000000000000000,138.000000000000000,100.000000000000000,"534","550","-16",Census Tract 8013.11, Prince George's County
"24033804400","Census Tract 8044, Prince George's County, Maryland",2426.000000000000000,197.000000000000000,630.000000000000000,111.000000000000000,100.000000000000000,36.000000000000000,39.000000000000000,16.000000000000000,"139","199","-60",Census Tract 8044, Prince George's County
"24033804900","Census Tract 8049, Prince George's County, Maryland",4004.000000000000000,553.000000000000000,804.000000000000000,246.000000000000000,234.000000000000000,91.000000000000000,65.000000000000000,63.000000000000000,"299","562","-263",Census Tract 8049, Prince George's County
"24003730700","Census Tract 7307, Anne Arundel County, Maryland",6656.000000000000000,442.000000000000000,1922.000000000000000,264.000000000000000,220.000000000000000,118.000000000000000,59.000000000000000,54.000000000000000,"279","515","-236",Census Tract 7307, Anne Arundel County
"24031704700","Census Tract 7047, Montgomery County, Maryland",3309.000000000000000,198.000000000000000,889.000000000000000,144.000000000000000,62.000000000000000,48.000000000000000,74.000000000000000,41.000000000000000,"136","201","-65",Census Tract 7047, Montgomery County
"24003702402","Census Tract 7024.02, Anne Arundel County, Maryland",6921.000000000000000,562.000000000000000,1149.000000000000000,259.000000000000000,245.000000000000000,123.000000000000000,133.000000000000000,91.000000000000000,"378","281","97",Census Tract 7024.02, Anne Arundel County
"24005401102","Census Tract 4011.02, Baltimore County, Maryland",888.000000000000000,131.000000000000000,211.000000000000000,74.000000000000000,50.000000000000000,29.000000000000000,43.000000000000000,29.000000000000000,"93","98","-5",Census Tract 4011.02, Baltimore County
"24017850906","Census Tract 8509.06, Charles County, Maryland",4310.000000000000000,375.000000000000000,1398.000000000000000,294.000000000000000,271.000000000000000,101.000000000000000,142.000000000000000,144.000000000000000,"413","363","50",Census Tract 8509.06, Charles County
"24005403201","Census Tract 4032.01, Baltimore County, Maryland",3153.000000000000000,324.000000000000000,702.000000000000000,167.000000000000000,154.000000000000000,77.000000000000000,47.000000000000000,44.000000000000000,"201","265","-64",Census Tract 4032.01, Baltimore County
"24021751801","Census Tract 7518.01, Frederick County, Maryland",4825.000000000000000,183.000000000000000,1534.000000000000000,140.000000000000000,241.000000000000000,75.000000000000000,67.000000000000000,31.000000000000000,"308","321","-13",Census Tract 7518.01, Frederick County
"24025303300","Census Tract 3033, Harford County, Maryland",6070.000000000000000,360.000000000000000,1527.000000000000000,309.000000000000000,274.000000000000000,128.000000000000000,30.000000000000000,34.000000000000000,"304","428","-124",Census Tract 3033, Harford County
"24510250206","Census Tract 2502.06, Baltimore city, Maryland",2169.000000000000000,302.000000000000000,561.000000000000000,227.000000000000000,135.000000000000000,96.000000000000000,0.000000000000000,12.000000000000000,"135","91","44",Census Tract 2502.06, Baltimore city
"24035810901","Census Tract 8109.01, Queen Anne's County, Maryland",5409.000000000000000,343.000000000000000,1404.000000000000000,178.000000000000000,299.000000000000000,132.000000000000000,84.000000000000000,62.000000000000000,"383","308","75",Census Tract 8109.01, Queen Anne's County
"24045010101","Census Tract 101.01, Wicomico County, Maryland",5840.000000000000000,501.000000000000000,1466.000000000000000,316.000000000000000,321.000000000000000,127.000000000000000,57.000000000000000,49.000000000000000,"378","383","-5",Census Tract 101.01, Wicomico County
"24003730601","Census Tract 7306.01, Anne Arundel County, Maryland",6734.000000000000000,264.000000000000000,2070.000000000000000,259.000000000000000,291.000000000000000,169.000000000000000,18.000000000000000,29.000000000000000,"309","346","-37",Census Tract 7306.01, Anne Arundel County
"24510140100","Census Tract 1401, Baltimore city, Maryland",4402.000000000000000,422.000000000000000,1142.000000000000000,203.000000000000000,711.000000000000000,182.000000000000000,201.000000000000000,110.000000000000000,"912","1186","-274",Census Tract 1401, Baltimore city
"24025301205","Census Tract 3012.05, Harford County, Maryland",4050.000000000000000,283.000000000000000,896.000000000000000,166.000000000000000,135.000000000000000,65.000000000000000,111.000000000000000,72.000000000000000,"246","265","-19",Census Tract 3012.05, Harford County
"24510270401","Census Tract 2704.01, Baltimore city, Maryland",4694.000000000000000,724.000000000000000,1439.000000000000000,469.000000000000000,307.000000000000000,142.000000000000000,134.000000000000000,100.000000000000000,"441","370","71",Census Tract 2704.01, Baltimore city
"24031701316","Census Tract 7013.16, Montgomery County, Maryland",6493.000000000000000,552.000000000000000,1773.000000000000000,294.000000000000000,226.000000000000000,116.000000000000000,98.000000000000000,77.000000000000000,"324","397","-73",Census Tract 7013.16, Montgomery County
"24005401504","Census Tract 4015.04, Baltimore County, Maryland",6451.000000000000000,568.000000000000000,1515.000000000000000,300.000000000000000,404.000000000000000,169.000000000000000,91.000000000000000,78.000000000000000,"495","924","-429",Census Tract 4015.04, Baltimore County
"24005411407","Census Tract 4114.07, Baltimore County, Maryland",10878.000000000000000,1075.000000000000000,2421.000000000000000,703.000000000000000,372.000000000000000,321.000000000000000,181.000000000000000,146.000000000000000,"553","515","38",Census Tract 4114.07, Baltimore County
